date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:10:09	14118/14118	---M--	200	added ('OK')	image/png	etag:%2263bc2273-3726%22	https://matteocourthoud.github.io/course/metrics/img/Fig_451.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/img/Fig_451.png	(from https://matteocourthoud.github.io/course/metrics/06_endogeneity/)
19:10:09	17185/17185	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263bc2272-4321%22	https://matteocourthoud.github.io/course/metrics/img/Fig_331.jpg	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/img/Fig_331.jpg	(from https://matteocourthoud.github.io/course/metrics/06_ols_inference/)
19:10:10	219182/219182	---M--	200	added ('OK')	image/png	etag:%2263bc2273-3582e%22	https://matteocourthoud.github.io/course/metrics/img/Fig_332.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/img/Fig_332.png	(from https://matteocourthoud.github.io/course/metrics/06_ols_inference/)
19:10:10	305261/305261	---M--	200	added ('OK')	image/png	etag:%2263bc2273-4a86d%22	https://matteocourthoud.github.io/course/metrics/img/Fig_521.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/img/Fig_521.png	(from https://matteocourthoud.github.io/course/metrics/08_nonparametric/)
19:10:10	266555/266555	---M--	200	added ('OK')	image/png	etag:%2263bc2273-4113b%22	https://matteocourthoud.github.io/course/metrics/img/Fig_522.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/img/Fig_522.png	(from https://matteocourthoud.github.io/course/metrics/08_nonparametric/)
19:10:10	40272/40272	---M--	200	added ('OK')	image/png	etag:%2263bc2273-9d50%22	https://matteocourthoud.github.io/course/metrics/img/Fig_523.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/img/Fig_523.png	(from https://matteocourthoud.github.io/course/metrics/08_nonparametric/)
19:10:10	192524/192524	---M--	200	added ('OK')	image/png	etag:%2263bc2273-2f00c%22	https://matteocourthoud.github.io/course/metrics/img/Fig_524.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/img/Fig_524.png	(from https://matteocourthoud.github.io/course/metrics/08_nonparametric/)
19:10:11	287522/287522	---M--	200	added ('OK')	image/png	etag:%2263bc2273-46322%22	https://matteocourthoud.github.io/course/metrics/img/Fig_531.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/img/Fig_531.png	(from https://matteocourthoud.github.io/course/metrics/08_nonparametric/)
19:10:11	365145/365145	---M--	200	added ('OK')	image/png	etag:%2263bc2273-59259%22	https://matteocourthoud.github.io/course/metrics/img/Fig_541.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/img/Fig_541.png	(from https://matteocourthoud.github.io/course/metrics/08_nonparametric/)
19:10:11	519631/519631	---M--	200	added ('OK')	image/png	etag:%2263bc2273-7edcf%22	https://matteocourthoud.github.io/course/metrics/img/Fig_551.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/img/Fig_551.png	(from https://matteocourthoud.github.io/course/metrics/09_selection/)
19:10:11	45955/45955	---M--	200	added ('OK')	image/png	etag:%2263bc2273-b383%22	https://matteocourthoud.github.io/course/metrics/img/Fig_642.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/img/Fig_642.png	(from https://matteocourthoud.github.io/course/metrics/09_selection/)
19:10:12	32835/32835	---M--	200	added ('OK')	image/png	etag:%2263bc2273-8043%22	https://matteocourthoud.github.io/course/metrics/img/Fig_621.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/img/Fig_621.png	(from https://matteocourthoud.github.io/course/metrics/09_selection/)
19:10:12	466798/466798	---M--	200	added ('OK')	image/png	etag:%2263bc2273-71f6e%22	https://matteocourthoud.github.io/course/metrics/img/Fig_623.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/img/Fig_623.png	(from https://matteocourthoud.github.io/course/metrics/09_selection/)
19:10:13	71733/71733	---M--	200	added ('OK')	image/png	etag:%2263bc2273-11835%22	https://matteocourthoud.github.io/course/metrics/img/Fig_641.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/img/Fig_641.png	(from https://matteocourthoud.github.io/course/metrics/09_selection/)
19:10:13	17185/17185	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263bc2272-4321%22	https://matteocourthoud.github.io/course/metrics/01_matrices_slides/theme/css/	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/01_matrices_slides/theme/css/index.html	(from https://matteocourthoud.github.io/course/metrics/01_matrices_slides/)
19:10:13	17185/17185	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263bc2272-4321%22	https://matteocourthoud.github.io/course/metrics/02_probability_slides/theme/css/	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/02_probability_slides/theme/css/index.html	(from https://matteocourthoud.github.io/course/metrics/02_probability_slides/)
19:10:13	17185/17185	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263bc2272-4321%22	https://matteocourthoud.github.io/course/metrics/03_asymptotics_slides/theme/css/	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/03_asymptotics_slides/theme/css/index.html	(from https://matteocourthoud.github.io/course/metrics/03_asymptotics_slides/)
19:10:13	17185/17185	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263bc2272-4321%22	https://matteocourthoud.github.io/course/metrics/04_inference_slides/theme/css/	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/04_inference_slides/theme/css/index.html	(from https://matteocourthoud.github.io/course/metrics/04_inference_slides/)
19:10:14	17185/17185	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263bc2272-4321%22	https://matteocourthoud.github.io/course/metrics/05_ols_algebra_slides/theme/css/	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/05_ols_algebra_slides/theme/css/index.html	(from https://matteocourthoud.github.io/course/metrics/05_ols_algebra_slides/)
19:10:14	17185/17185	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263bc2272-4321%22	https://matteocourthoud.github.io/course/metrics/06_ols_inference_slides/theme/css/	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/06_ols_inference_slides/theme/css/index.html	(from https://matteocourthoud.github.io/course/metrics/06_ols_inference_slides/)
19:10:15	17185/17185	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263bc2272-4321%22	https://matteocourthoud.github.io/course/metrics/07_endogeneity_slides/theme/css/	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/07_endogeneity_slides/theme/css/index.html	(from https://matteocourthoud.github.io/course/metrics/07_endogeneity_slides/)
19:10:15	17185/17185	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263bc2272-4321%22	https://matteocourthoud.github.io/course/metrics/08_nonparametric_slides/theme/css/	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/08_nonparametric_slides/theme/css/index.html	(from https://matteocourthoud.github.io/course/metrics/08_nonparametric_slides/)
19:10:16	17185/17185	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263bc2272-4321%22	https://matteocourthoud.github.io/course/metrics/09_selection_slides/theme/css/	D:/Website/MatteoWebsite/matteocourthoud.github.io/course/metrics/09_selection_slides/theme/css/index.html	(from https://matteocourthoud.github.io/course/metrics/09_selection_slides/)
19:10:16	867759/867759	---M--	200	added ('OK')	image/png	etag:%2263bc2273-d3daf%22	https://matteocourthoud.github.io/post/bayes_boot/featured.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/bayes_boot/featured.png	(from https://matteocourthoud.github.io/post/bayes_boot/)
19:10:16	34187/34187	---M--	200	added ('OK')	image/png	etag:%2263bc2273-858b%22	https://matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_9_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_9_0.png	(from https://matteocourthoud.github.io/post/bayes_boot/)
19:10:16	53554/53554	---M--	200	added ('OK')	image/png	etag:%2263bc2273-d132%22	https://matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_13_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_13_0.png	(from https://matteocourthoud.github.io/post/bayes_boot/)
19:10:16	29067/29067	---M--	200	added ('OK')	image/png	etag:%2263bc2273-718b%22	https://matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_17_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_17_0.png	(from https://matteocourthoud.github.io/post/bayes_boot/)
19:10:17	38766/38766	---M--	200	added ('OK')	image/png	etag:%2263bc2273-976e%22	https://matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_19_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_19_0.png	(from https://matteocourthoud.github.io/post/bayes_boot/)
19:10:17	31354/31354	---M--	200	added ('OK')	image/png	etag:%2263bc2273-7a7a%22	https://matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_25_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_25_0.png	(from https://matteocourthoud.github.io/post/bayes_boot/)
19:10:17	49614/49614	---M--	200	added ('OK')	image/png	etag:%2263bc2273-c1ce%22	https://matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_32_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_32_0.png	(from https://matteocourthoud.github.io/post/bayes_boot/)
19:10:17	51428/51428	---M--	200	added ('OK')	image/png	etag:%2263bc2273-c8e4%22	https://matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_40_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_40_0.png	(from https://matteocourthoud.github.io/post/bayes_boot/)
19:10:17	44310/44310	---M--	200	added ('OK')	image/png	etag:%2263bc2273-ad16%22	https://matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_55_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/bayes_boot/img/bayes_boot_55_0.png	(from https://matteocourthoud.github.io/post/bayes_boot/)
19:10:18	98779/98779	---M-Z	200	added ('OK')	application/javascript	etag:%221f7a9d98d378a9b1ef4dcec793a1c434+gzip%22	https://platform.twitter.com/widgets.js	D:/Website/MatteoWebsite/platform.twitter.com/widgets.js	(from https://matteocourthoud.github.io/post/bayes_boot/)
19:10:18	1458328/1458328	---M--	200	added ('OK')	image/png	etag:%2263bc2273-164098%22	https://matteocourthoud.github.io/post/synth/featured.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/synth/featured.png	(from https://matteocourthoud.github.io/post/synth/)
19:10:18	1266089/1266089	---M--	200	added ('OK')	image/jpeg	etag:%2263bc2273-1351a9%22	https://matteocourthoud.github.io/post/synth/fig/miami_skyline_text.jpg	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/synth/fig/miami_skyline_text.jpg	(from https://matteocourthoud.github.io/post/synth/)
19:10:19	86233/86233	---M--	200	added ('OK')	image/png	etag:%2263bc2273-150d9%22	https://matteocourthoud.github.io/post/synth/img/synth_22_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/synth/img/synth_22_0.png	(from https://matteocourthoud.github.io/post/synth/)
19:10:19	381014/381014	---M--	200	added ('OK')	image/png	etag:%2263bc2273-5d056%22	https://matteocourthoud.github.io/post/synth/fig/synth1.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/synth/fig/synth1.png	(from https://matteocourthoud.github.io/post/synth/)
19:10:19	421350/421350	---M--	200	added ('OK')	image/png	etag:%2263bc2273-66de6%22	https://matteocourthoud.github.io/post/synth/fig/synth3.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/synth/fig/synth3.png	(from https://matteocourthoud.github.io/post/synth/)
19:10:19	377353/377353	---M--	200	added ('OK')	image/png	etag:%2263bc2273-5c209%22	https://matteocourthoud.github.io/post/synth/fig/synth2.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/synth/fig/synth2.png	(from https://matteocourthoud.github.io/post/synth/)
19:10:19	81197/81197	---M--	200	added ('OK')	image/png	etag:%2263bc2273-13d2d%22	https://matteocourthoud.github.io/post/synth/img/synth_44_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/synth/img/synth_44_0.png	(from https://matteocourthoud.github.io/post/synth/)
19:10:20	122050/122050	---M--	200	added ('OK')	image/png	etag:%2263bc2273-1dcc2%22	https://matteocourthoud.github.io/post/synth/img/synth_46_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/synth/img/synth_46_0.png	(from https://matteocourthoud.github.io/post/synth/)
19:10:20	89063/89063	---M--	200	added ('OK')	image/png	etag:%2263bc2273-15be7%22	https://matteocourthoud.github.io/post/synth/img/synth_53_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/synth/img/synth_53_0.png	(from https://matteocourthoud.github.io/post/synth/)
19:10:20	68653/68653	---M--	200	added ('OK')	image/png	etag:%2263bc2273-10c2d%22	https://matteocourthoud.github.io/post/synth/img/synth_56_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/synth/img/synth_56_0.png	(from https://matteocourthoud.github.io/post/synth/)
19:10:20	120347/120347	---M--	200	added ('OK')	image/png	etag:%2263bc2273-1d61b%22	https://matteocourthoud.github.io/post/synth/img/synth_58_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/synth/img/synth_58_0.png	(from https://matteocourthoud.github.io/post/synth/)
19:10:20	357503/357503	---M--	200	added ('OK')	image/png	etag:%2263bc2273-5747f%22	https://matteocourthoud.github.io/post/synth/img/synth_62_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/synth/img/synth_62_0.png	(from https://matteocourthoud.github.io/post/synth/)
19:10:21	393099/393099	---M--	200	added ('OK')	image/png	etag:%2263bc2273-5ff8b%22	https://matteocourthoud.github.io/post/synth/img/synth_64_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/synth/img/synth_64_0.png	(from https://matteocourthoud.github.io/post/synth/)
19:10:21	39130/39130	---M--	200	added ('OK')	image/png	etag:%2263bc2273-98da%22	https://matteocourthoud.github.io/post/synth/img/synth_68_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/synth/img/synth_68_0.png	(from https://matteocourthoud.github.io/post/synth/)
19:10:21	464778/464778	---M--	200	added ('OK')	image/png	etag:%2263bc2273-7178a%22	https://matteocourthoud.github.io/post/optimal_stopping/featured.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/optimal_stopping/featured.png	(from https://matteocourthoud.github.io/post/optimal_stopping/)
19:10:21	91630/91630	---M--	200	added ('OK')	image/png	etag:%2263bc2273-165ee%22	https://matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_11_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_11_0.png	(from https://matteocourthoud.github.io/post/optimal_stopping/)
19:10:22	73891/73891	---M--	200	added ('OK')	image/png	etag:%2263bc2273-120a3%22	https://matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_18_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_18_0.png	(from https://matteocourthoud.github.io/post/optimal_stopping/)
19:10:22	440585/440585	---M--	200	added ('OK')	image/png	etag:%2263bc2273-6b909%22	https://matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_22_1.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_22_1.png	(from https://matteocourthoud.github.io/post/optimal_stopping/)
19:10:22	462109/462109	---M--	200	added ('OK')	image/png	etag:%2263bc2273-70d1d%22	https://matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_24_1.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_24_1.png	(from https://matteocourthoud.github.io/post/optimal_stopping/)
19:10:22	87842/87842	---M--	200	added ('OK')	image/png	etag:%2263bc2273-15722%22	https://matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_43_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_43_0.png	(from https://matteocourthoud.github.io/post/optimal_stopping/)
19:10:22	87521/87521	---M--	200	added ('OK')	image/png	etag:%2263bc2273-155e1%22	https://matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_45_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_45_0.png	(from https://matteocourthoud.github.io/post/optimal_stopping/)
19:10:23	476629/476629	---M--	200	added ('OK')	image/png	etag:%2263bc2273-745d5%22	https://matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_47_1.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_47_1.png	(from https://matteocourthoud.github.io/post/optimal_stopping/)
19:10:23	265616/265616	---M--	200	added ('OK')	image/png	etag:%2263bc2273-40d90%22	https://matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_49_1.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_49_1.png	(from https://matteocourthoud.github.io/post/optimal_stopping/)
19:10:23	386819/386819	---M--	200	added ('OK')	image/png	etag:%2263bc2273-5e703%22	https://matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_51_1.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/optimal_stopping/img/optimal_stopping_51_1.png	(from https://matteocourthoud.github.io/post/optimal_stopping/)
19:10:24	257367/257367	---M--	200	added ('OK')	image/png	etag:%2263bc2273-3ed57%22	https://matteocourthoud.github.io/post/aipw/featured.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/aipw/featured.png	(from https://matteocourthoud.github.io/post/aipw/)
19:10:24	1857392/1857392	---M--	200	added ('OK')	image/gif	etag:%2263bc2273-1c5770%22	https://matteocourthoud.github.io/post/aipw/fig/fusion.gif	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/aipw/fig/fusion.gif	(from https://matteocourthoud.github.io/post/aipw/)
19:10:24	1131896/1131896	---M--	200	added ('OK')	image/png	etag:%2263bc2273-114578%22	https://matteocourthoud.github.io/post/aipw/fig/modes.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/aipw/fig/modes.png	(from https://matteocourthoud.github.io/post/aipw/)
19:10:24	36194/36194	---M--	200	added ('OK')	image/png	etag:%2263bc2273-8d62%22	https://matteocourthoud.github.io/post/aipw/img/aipw_38_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/aipw/img/aipw_38_0.png	(from https://matteocourthoud.github.io/post/aipw/)
19:10:24	31975/31975	---M--	200	added ('OK')	image/png	etag:%2263bc2273-7ce7%22	https://matteocourthoud.github.io/post/aipw/img/aipw_62_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/aipw/img/aipw_62_0.png	(from https://matteocourthoud.github.io/post/aipw/)
19:10:25	33388/33388	---M--	200	added ('OK')	image/png	etag:%2263bc2273-826c%22	https://matteocourthoud.github.io/post/aipw/img/aipw_64_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/aipw/img/aipw_64_0.png	(from https://matteocourthoud.github.io/post/aipw/)
19:10:25	33227/33227	---M--	200	added ('OK')	image/png	etag:%2263bc2273-81cb%22	https://matteocourthoud.github.io/post/aipw/img/aipw_66_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/aipw/img/aipw_66_0.png	(from https://matteocourthoud.github.io/post/aipw/)
19:10:25	32124/32124	---M--	200	added ('OK')	image/png	etag:%2263bc2273-7d7c%22	https://matteocourthoud.github.io/post/ipw/featured.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/ipw/featured.png	(from https://matteocourthoud.github.io/post/ipw/)
19:10:25	1131896/1131896	---M--	200	added ('OK')	image/png	etag:%2263bc2273-114578%22	https://matteocourthoud.github.io/post/ipw/fig/modes.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/ipw/fig/modes.png	(from https://matteocourthoud.github.io/post/ipw/)
19:10:25	71955/71955	---M--	200	added ('OK')	image/png	etag:%2263bc2273-11913%22	https://matteocourthoud.github.io/post/ipw/img/ipw_16_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/ipw/img/ipw_16_0.png	(from https://matteocourthoud.github.io/post/ipw/)
19:10:26	70790/70790	---M--	200	added ('OK')	image/png	etag:%2263bc2273-11486%22	https://matteocourthoud.github.io/post/ipw/img/ipw_28_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/ipw/img/ipw_28_0.png	(from https://matteocourthoud.github.io/post/ipw/)
19:10:26	47900/47900	---M--	200	added ('OK')	image/png	etag:%2263bc2273-bb1c%22	https://matteocourthoud.github.io/post/ipw/img/ipw_31_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/ipw/img/ipw_31_0.png	(from https://matteocourthoud.github.io/post/ipw/)
19:10:26	38393/38393	---M--	200	added ('OK')	image/png	etag:%2263bc2273-95f9%22	https://matteocourthoud.github.io/post/ipw/img/ipw_43_0.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/ipw/img/ipw_43_0.png	(from https://matteocourthoud.github.io/post/ipw/)
19:10:26	8992/8992	---M--	200	added ('OK')	image/png	etag:%2263bc2273-2320%22	https://matteocourthoud.github.io/post/meta/featured_hu14f87d1923794d148a13dcbe377c175c_735722_150x0_resize_lanczos_3.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/meta/featured_hu14f87d1923794d148a13dcbe377c175c_735722_150x0_resize_lanczos_3.png	(from https://matteocourthoud.github.io/post/page/2/)
19:10:27	26660/26660	---M--	200	added ('OK')	image/png	etag:%2263bc2273-6824%22	https://matteocourthoud.github.io/post/cuped/featured_hu2a77b6635bc9efdda5f232fa4cf1f72f_269399_150x0_resize_lanczos_3.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/cuped/featured_hu2a77b6635bc9efdda5f232fa4cf1f72f_269399_150x0_resize_lanczos_3.png	(from https://matteocourthoud.github.io/post/page/2/)
19:10:27	47364/47364	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-b904%22	https://matteocourthoud.github.io/post/meta/	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/meta/index.html	(from https://matteocourthoud.github.io/post/page/2/)
19:10:27	57987/57987	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-e283%22	https://matteocourthoud.github.io/post/cuped/	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/cuped/index.html	(from https://matteocourthoud.github.io/post/page/2/)
19:10:27	10156/10156	---M--	200	added ('OK')	image/png	etag:%2263bc2273-27ac%22	https://matteocourthoud.github.io/post/compare/featured_hu9d9209252534cdc2cdfebfac3703df98_156199_150x0_resize_lanczos_3.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/compare/featured_hu9d9209252534cdc2cdfebfac3703df98_156199_150x0_resize_lanczos_3.png	(from https://matteocourthoud.github.io/post/page/2/)
19:10:27	6997/6997	---M--	200	added ('OK')	image/png	etag:%2263bc2273-1b55%22	https://matteocourthoud.github.io/post/distr/featured_hu08a97e17f0c0e52194dc23c19a7eeec4_80215_150x0_resize_lanczos_3.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/distr/featured_hu08a97e17f0c0e52194dc23c19a7eeec4_80215_150x0_resize_lanczos_3.png	(from https://matteocourthoud.github.io/post/page/2/)
19:10:27	7232/7232	---M--	200	added ('OK')	image/png	etag:%2263bc2273-1c40%22	https://matteocourthoud.github.io/post/cbias/featured_hu500cecf0378bdf0849ef01ec82321db6_233216_150x0_resize_lanczos_3.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/cbias/featured_hu500cecf0378bdf0849ef01ec82321db6_233216_150x0_resize_lanczos_3.png	(from https://matteocourthoud.github.io/post/page/2/)
19:10:28	10591/10591	---M--	200	added ('OK')	image/png	etag:%2263bc2273-295f%22	https://matteocourthoud.github.io/post/combperm/featured_hud121b4329fade891ee39660312cc951b_1226689_150x0_resize_lanczos_3.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/combperm/featured_hud121b4329fade891ee39660312cc951b_1226689_150x0_resize_lanczos_3.png	(from https://matteocourthoud.github.io/post/page/2/)
19:10:28	35447/35447	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-8a77%22	https://matteocourthoud.github.io/post/compare/	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/compare/index.html	(from https://matteocourthoud.github.io/post/page/2/)
19:10:28	7142/7142	---M--	200	added ('OK')	image/png	etag:%2263bc2273-1be6%22	https://matteocourthoud.github.io/post/pds/featured_hub843748c1730c9d889ba82a9bac6353a_145127_150x0_resize_lanczos_3.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/pds/featured_hub843748c1730c9d889ba82a9bac6353a_145127_150x0_resize_lanczos_3.png	(from https://matteocourthoud.github.io/post/page/2/)
19:10:28	7956/7956	---M--	200	added ('OK')	image/png	etag:%2263bc2273-1f14%22	https://matteocourthoud.github.io/post/pretest/featured_huf6ede626539881418c59286a0595426f_88188_150x0_resize_lanczos_3.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/pretest/featured_huf6ede626539881418c59286a0595426f_88188_150x0_resize_lanczos_3.png	(from https://matteocourthoud.github.io/post/page/2/)
19:10:28	7041/7041	---M--	200	added ('OK')	image/png	etag:%2263bc2273-1b81%22	https://matteocourthoud.github.io/post/chisquared/featured_hu02349f527d7b90876d9d2b1523bcd90a_74881_150x0_resize_lanczos_3.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/chisquared/featured_hu02349f527d7b90876d9d2b1523bcd90a_74881_150x0_resize_lanczos_3.png	(from https://matteocourthoud.github.io/post/page/2/)
19:10:28	3752/3752	---M--	200	added ('OK')	image/png	etag:%2263bc2273-ea8%22	https://matteocourthoud.github.io/post/distr_compare/featured_huaad31a8d321bf9ec2848748b85574ee0_49339_150x0_resize_lanczos_3.png	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/distr_compare/featured_huaad31a8d321bf9ec2848748b85574ee0_49339_150x0_resize_lanczos_3.png	(from https://matteocourthoud.github.io/post/page/2/)
19:10:29	66950/66950	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-10586%22	https://matteocourthoud.github.io/post/distr/	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/distr/index.html	(from https://matteocourthoud.github.io/post/page/2/)
19:10:29	8555/8555	---M-Z	200	added ('OK')	application/xml	etag:W/%2263bc2272-216b%22	https://matteocourthoud.github.io/author/matteo-courthoud/index.xml	D:/Website/MatteoWebsite/matteocourthoud.github.io/author/matteo-courthoud/index.xml	(from https://matteocourthoud.github.io/author/matteo-courthoud/)
19:10:29	40634/40634	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-9eba%22	https://matteocourthoud.github.io/post/combperm/	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/combperm/index.html	(from https://matteocourthoud.github.io/post/page/2/)
19:10:29	50835/50835	---M-Z	200	added ('OK')	text/html	etag:W/%2263bc2273-c693%22	https://matteocourthoud.github.io/post/cbias/	D:/Website/MatteoWebsite/matteocourthoud.github.io/post/cbias/index.html	(from https://matteocourthoud.github.io/post/page/2/)
